optimizer_class_name,optimizer_kwargs_lr,final_mlp_kwargs_width_factor,final_mlp_kwargs_n_layers,final_mlp_kwargs_loss_class_name,final_mlp_kwargs_p_dropout,final_mlp_kwargs_activation_class_name,final_mlp_kwargs_norm_class_name,final_mlp_kwargs_residual,final_mlp_kwargs_dropout,final_mlp_kwargs_activation,final_mlp_kwargs_inplace,node_type_kwargs_width_factor,node_type_kwargs_n_layers,node_type_kwargs_one_hot_embeddings,node_type_kwargs_max_emb_dim,node_type_kwargs_drop_whole_embeddings,node_type_kwargs_p_dropout,node_type_kwargs_activation_class_name,node_type_kwargs_norm_class_name,node_type_kwargs_residual,node_type_kwargs_dropout,node_type_kwargs_activation,node_type_kwargs_inplace,tree_layer_kwargs_width_factor,tree_layer_kwargs_n_layers,tree_layer_kwargs_p_dropout,tree_layer_kwargs_activation_class_name,tree_layer_kwargs_norm_class_name,tree_layer_kwargs_residual,tree_layer_kwargs_dropout,tree_layer_kwargs_activation,tree_layer_kwargs_inplace,tree_layer_name,plan_featurization_name,hidden_dim,output_dim,epochs,early_stopping_patience,max_epoch_tuples,batch_size,device,num_workers,seed,limit_queries,limit_queries_affected_wl,skip_train,seconds,normalise,epoch,train_time,mean_loss,mean_rmse,val_time,val_num_tuples,val_loss,val_std,val_mse,val_mape,val_median_q_error_50,val_median_q_error_95,val_median_q_error_100,epoch_time,stop_early
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,10,3.7790579576976597,0.027631698,0.1663107260417028,3.080061966087669,512,0.02864072099328041,34.78868,36.859814,8.168608,6.385809421539307,46.50706844329833,113.36642456054688,6.869881454855204,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,11,3.9385247849859297,0.02701302,0.16389842434654275,3.052839600946754,512,0.028279688209295273,34.78868,36.56622,10.269276,7.231308460235596,49.05879878997803,75.1526870727539,7.001972821075469,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,12,4.0549679403193295,0.026739724,0.163164689069793,2.84068222111091,512,0.02816520258784294,34.78868,36.77141,8.746788,6.808162689208984,43.447062110900866,84.31721496582031,6.904662725981325,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,13,3.6383372619748116,0.026442403,0.1622223065447832,2.7921730261296034,512,0.02805873565375805,34.78868,36.899513,7.89828,6.926596403121948,38.09953861236572,86.0355224609375,6.442950744181871,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,14,3.6609437000006437,0.025820164,0.1615842702216662,2.8408295358531177,512,0.02817947044968605,34.78868,37.11773,6.5141172,6.883317470550537,33.49449958801267,100.75741577148438,6.512465547770262,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,15,3.721836998127401,0.026186354,0.16194370938387426,2.851641139946878,512,0.027624402195215225,34.78868,36.965782,7.5144806,6.55910325050354,32.56829071044922,84.6797103881836,6.582272754982114,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,16,3.868364059831947,0.026911454,0.16279143627162468,3.0354831479489803,512,0.02820773795247078,34.78868,36.386677,11.690333,6.917043924331665,44.33043117523193,55.311553955078125,6.911932996939868,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,17,4.181186070200056,0.025673443,0.16104532207446548,2.782795201987028,512,0.02776646614074707,34.78868,36.67117,9.510553,6.605030298233032,36.89020347595215,62.9980354309082,6.97432572580874,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,18,3.6160399890504777,0.026386846,0.16160651326541514,2.7418458028696477,512,0.027742033824324608,34.78868,36.933952,7.778025,6.531552791595459,31.459803581237793,84.62509155273438,6.366550026927143,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,19,3.6288164518773556,0.025295937,0.15995915343162484,2.8045219420455396,512,0.027504391968250275,34.78868,36.87649,7.893348,6.740789413452148,32.05391759872436,72.58512115478516,6.438870516140014,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,20,3.5318507282063365,0.025209974,0.1597342287974838,2.7769192191772163,512,0.02738046832382679,34.78868,36.796925,8.163068,6.373072862625122,32.47217903137207,72.8543472290039,6.314222090411931,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,21,3.848786801099777,0.024968408,0.15800845645096379,3.0455795098096132,512,0.026788968592882156,34.78868,36.389896,10.332164,6.290162801742554,40.133358001708984,55.47016906738281,6.90017633093521,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,22,3.9796633147634566,0.024579775,0.156000818110725,2.9766521407291293,512,0.025578536093235016,34.78868,36.40974,8.547737,5.475825786590576,39.09587535858154,54.1947135925293,6.967112191952765,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,23,4.018108169082552,0.030281408,0.17274650870512617,2.8082199282944202,512,0.02752833627164364,34.78868,36.246426,10.372145,6.771641731262207,46.147190475463866,56.75434112548828,6.831589274574071,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,24,3.64464548882097,0.027276337,0.16421114470529,2.8164988262578845,512,0.027681536972522736,34.78868,37.040154,6.499905,6.394061803817749,30.899237251281736,88.85311126708984,6.47131882281974,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,25,3.6828945577144623,0.025567966,0.161113127812356,2.7984782569110394,512,0.027441155165433884,34.78868,36.28216,11.563358,6.85349440574646,45.4077751159668,63.705753326416016,6.486798018217087,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,26,3.650676039978862,0.025043456,0.15836030636442058,2.7521041268482804,512,0.025686152279376984,34.78868,36.586067,8.1787195,5.615287780761719,37.9180528640747,87.93159484863281,6.408645720221102,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,27,3.877400105819106,0.024360841,0.15368673944372194,3.04120601573959,512,0.025035720318555832,34.78868,36.390736,8.787388,5.63131308555603,40.631860351562494,91.6585464477539,6.9240172281861305,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,28,3.851630096323788,0.023239784,0.15236763817072263,3.0245880587026477,512,0.023791275918483734,34.78868,36.607014,6.292671,4.998675584793091,35.73829517364502,100.54617309570312,6.893476253841072,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,29,4.056833065114915,0.022016285,0.14833261629211408,2.8034610273316503,512,0.024267256259918213,34.78868,36.73156,5.085128,4.444494247436523,42.6367040634155,142.1525115966797,6.8705640458501875,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,30,3.686799199786037,0.021285586,0.14542911502789319,2.7714338740333915,512,0.022653602063655853,34.78868,36.285103,6.7738075,4.584808588027954,45.6069314956665,256.1092834472656,6.465682436246425,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,31,3.623463633004576,0.020253157,0.14316223382150534,2.8329477380029857,512,0.021309642121195793,34.78868,35.81417,7.303877,3.8450889587402344,50.304806518554685,80.23072814941406,6.46492021670565,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,32,3.6870704661123455,0.020056311,0.14255864287766096,2.8384732068516314,512,0.022986914962530136,34.78868,36.132587,5.764354,3.694164276123047,52.545173454284665,924.0791015625,6.534048832021654,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,33,3.7988396170549095,0.020721093,0.14102272043473935,2.959972749929875,512,0.02182023972272873,34.78868,35.71022,8.41466,5.133555889129639,42.89052753448485,81.44496154785156,6.771161234006286,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,34,3.937029039952904,0.021294054,0.14675779430453853,2.9505090061575174,512,0.0207645483314991,34.78868,35.743614,6.6854825,3.6656728982925415,47.849699020385735,92.83985137939453,6.89596082130447,False
AdamW,0.001,1.5,4,MSELoss,0,LeakyReLU,Identity,False,False,True,True,1.5,4,True,32,False,0,LeakyReLU,Identity,False,False,True,True,0.6,2,0,LeakyReLU,Identity,False,False,True,True,MscnConv,TrinoTrueCardDetail,128,1,100,20,,256,cuda,16,0,,,False,True,True,35,4.102772265207022,0.019365106,0.1394976478298393,2.775400579907,512,0.020807277411222458,34.78868,35.802692,5.739763,4.017991781234741,44.73377094268798,95.30109405517578,6.883924224879593,False
