prediction,label
2.7247504850612114,1.46
3.042406467505758,0.267779999999999
7.919179807824731,16.73
4.605077652118588,2.12
23.999378084097003,3.17
2.677409956782885,3.94
5.847167654363731,0.195389999999999
5.646202668913325,12.79
14.714338340807377,1.37
3.4852987758185154,2.22
37.6162919671215,0.21169000000000002
8.519372681390866,0.3287
10.425511276974307,0.19340000000000002
8.390304600798585,0.11259000000000001
13.614147888976316,1.8
8.549187399926522,4.14
6.453916460878537,0.166169999999999
8.46483438139648,0.25174
3.7790482733405186,3.56
4.071388286657103,3.25
36.854117230202185,1.53
1.6616077050846143,4.39
5.174379266917753,2.04
6.425308119365386,0.5299400000000001
1.614402965811364,0.33142000000000005
3.2056840214889486,1.72
3.8879190595953745,2.7199999999999998
13.55330883129798,0.5606300000000001
3.56154786357717,2.18
14.89822679126914,112.8
13.311817867008926,1.67
5.528932017790988,3.81
3.188545908694842,3.77
10.341330647143238,53.62
13.386975632419931,0.8730300000000001
25.458429237827136,12.8
6.492148649708789,222.0
8.775396130841516,12.49
3.4897048343040407,3.56
5.2522672830624595,0.335
24.27394931741048,7.19
15.152819433622872,3.07
4.571440296823102,2.81
8.876582415898536,13.57
26.742308377017437,7.8100000000000005
4.529354748924235,3.81
3.4632558571304406,0.52646
3.05156997873316,5.87
2.4545256474025132,0.47461000000000003
4.191142250894936,0.39468000000000003
6.740100706862418,0.432459999999999
8.59609772395647,4.45
2.6282569771697397,1.35
4.672937749694532,10.27
2.7443509820632,0.35069
1.487727215160142,0.24791000000000002
7.260629527549188,12.31
9.439795870724389,13.64
8.435108928052218,13.52
6.363655241495431,2.66
6.2936713417400565,11.73
10.628990683392031,10.95
6.957746815288413,12.3
5.110913564591405,0.34885000000000005
4.2995962644280254,3.91
13.019972584680385,9.25
5.61314397476135,1.58
2.152623315259171,1.09
9.47918201046624,13.41
5.537218271054575,0.20159000000000002
5.294828311171512,11.68
11.053819837030108,12.12
11.442832324445945,1.1400000000000001
3.4420952059806287,3.73
93.79419239543651,0.21175000000000002
3.2627208748070653,11.77
3.09918440932654,2.83
12.486537543737056,11.43
39.43424139444859,24.19
10.74525925504044,7.5
3.3810619071265773,0.22426000000000001
4.126275365978866,0.11223999999999901
2.9605576148580304,0.18589000000000003
7.25563521182234,14.42
6.934263463848228,0.5216200000000001
8.430611377669608,0.33624000000000004
9.90177768325742,15.58
7.4754580223451015,19.17
6.751977398932404,12.46
10.04583815409462,10.61
45.350952280282996,1.28
3.9249485584967494,2.55
6.140193092222301,0.18241000000000002
12.351742819962144,13.48
4.7672319895980655,3.59
14.293056447383142,2.6
8.310303264834266,9.89
5.152415774054037,0.459329999999999
24.240708603133015,4.7
22.32048260845688,12.16
14.806941444137081,11.81
8.234644594776226,8.24
3.247817588576953,1.34
10.895662531647382,1.58
30.096611298457237,0.45965000000000006
9.22893186685426,1.09
20.77631133070099,12.79
4.025902635662167,3.74
5.505830917046385,0.2059
5.708957127347033,21.39
2.255713573012391,1.09
4.448804312093475,4.42
36.584973947066366,0.9631000000000001
3.2573211162755253,4.48
12.242853250726766,1.92
32.52019127898166,23.52
13.605405187025312,0.25317
15.433845862446258,13.85
4.554049183989682,0.31620000000000004
5.976805351177029,3.62
3.3772315725638524,0.51248
5.220491047263531,10.88
19.75419736406698,0.8814400000000001
5.735251304019519,2.93
19.611309934774084,282.6
2.405254308723546,0.2758
4.821897942921741,8.94
21.665322425071235,1.46
4.162325278000004,0.24146
4.460181358339724,2.31
4.598950866937427,4.55
4.7788196589571985,0.47590000000000005
4.9932738855600185,0.45002000000000003
25.70693907300625,0.43228000000000005
2.265191838392952,0.22011000000000003
3.4562554750210293,0.19821000000000003
3.358186396285364,3.04
3.065040232698377,4.32
8.753794060607088,11.95
17.11642802247187,2.05
7.9538232366502415,14.01
29.262157993610636,143.4
6.691630507045424,0.5219
2.678339914485402,0.26614000000000004
7.641758633115433,15.84
3.764623952248403,0.431139999999999
13.145605246061304,12.46
3.3345767377316364,0.45547000000000004
1.8613345474524405,0.216949999999999
30.838424033248785,1.16
27.044770895338775,12.45
11.485796104906782,11.03
31.65050165175475,48.45
8.330592252934178,13.27
4.0723531928774355,3.45
17.625668147323655,1.3900000000000001
4.468870189709076,12.62
8.579750379252072,0.653289999999999
3.8385821662116824,3.4
10.311599678054886,0.11277000000000001
2.970993500633084,3.76
9.962434253602304,4.31
3.516206179537915,4.49
23.486652296125936,12.29
11.66470698825015,1.6
1.3230335537283966,0.16301000000000002
7.076239798894112,4.05
2.2288336397227306,0.48822000000000004
6.447254544993054,0.16729000000000002
11.369272960769928,13.41
5.676684692636368,0.31159000000000003
3.1998046096112223,3.77
4.054875195182503,3.9
